8.85,0.778948591
8.86,0.778845476
8.87,0.778742518
8.88,0.778639915
8.89,0.778537586
8.9,0.778435432
8.91,0.77833362
8.92,0.778232071
8.93,0.778130781
8.94,0.778029664
8.95,0.777928886
8.96,0.777828275
8.97,0.777728012
8.98,0.777628018
8.99,0.777528169
9,0.777428666
9.01,0.777329426
9.02,0.777230331
9.03,0.77713159
9.04,0.777032999
9.05,0.77693475
9.06,0.776836652
9.07,0.776738904
9.08,0.776641404
9.09,0.776544054
9.1,0.77644703
9.11,0.776350163
9.12,0.776253632
9.13,0.776157246
9.14,0.776061194
9.15,0.775965396
9.16,0.775869731
9.17,0.775774397
9.18,0.775679206
9.19,0.775584354
9.2,0.775489633
9.21,0.775395261
9.22,0.775301007
9.23,0.775207091
9.24,0.775113412
9.25,0.775019857
9.26,0.774926539
9.27,0.774833545
9.28,0.774740796
9.29,0.774648161
9.3,0.774555857
9.31,0.774463674
9.32,0.774371725
9.33,0.774280104
9.34,0.774188603
9.35,0.77409743
9.36,0.774006378
9.37,0.773915642
9.38,0.773825043
9.39,0.77373475
9.4,0.773644584
9.41,0.77355474
9.42,0.773465013
9.43,0.773375497
9.44,0.773286307
9.45,0.773197226
9.46,0.773108358
9.47,0.77301982
9.48,0.772931383
9.49,0.772843265
9.5,0.772755256
9.51,0.772667565
9.52,0.772579982
9.53,0.772492616
9.54,0.772405556
9.55,0.772318601
9.56,0.772231961
9.57,0.772145427
9.58,0.772059094
9.59,0.771972975
9.6,0.771887159
9.61,0.771801445
9.62,0.771716041
9.63,0.771630739
9.64,0.771545635
9.65,0.771460842
9.66,0.771376147
9.67,0.771291649
9.68,0.77120745
9.69,0.771123358
9.7,0.771039461
9.71,0.770955871
9.72,0.770872375
9.73,0.770789064
9.74,0.770706066
9.75,0.770623151
9.76,0.77054044
9.77,0.77045791
9.78,0.770375692
9.79,0.770293566
9.8,0.770211618
9.81,0.770129971
9.82,0.770048414
9.83,0.769967044
9.84,0.769885873
9.85,0.76980499
9.86,0.769724192
9.87,0.769643582
9.88,0.769563157
9.89,0.769483017
9.9,0.769402973
9.91,0.769323112
9.92,0.769243435
9.93,0.76916404
9.94,0.769084728
9.95,0.769005598
9.96,0.768926659
9.97,0.768848002
9.98,0.768769425
9.99,0.768691026
10,0.768612807
10.01,0.768586234
10.02,0.768556798
10.03,0.768527529
10.04,0.768498246
10.05,0.76846904
10.06,0.7684399
10.07,0.768410845
10.08,0.768381968
10.09,0.768353064
10.1,0.768324247
10.11,0.768295495
10.12,0.768266817
10.13,0.768238213
10.14,0.768209794
10.15,0.768181339
10.16,0.768152968
10.17,0.768124671
10.18,0.768096447
10.19,0.768068287
10.2,0.768040309
10.21,0.768012294
10.22,0.767984361
10.23,0.767956503
10.24,0.767928715
10.25,0.767900998
10.26,0.767873354
10.27,0.767845871
10.28,0.767818271
10.29,0.767790941
10.3,0.76776358
10.31,0.767736292
10.32,0.767709074
10.33,0.767681926
10.34,0.767654838
10.35,0.767627829
10.36,0.767600992
10.37,0.767574122
10.38,0.767547212
10.39,0.767520581
10.4,0.767493909
10.41,0.767467316
10.42,0.767440791
10.43,0.767414324
10.44,0.767387925
10.45,0.767361604
10.46,0.76733533
10.47,0.767309145
10.48,0.767283015
10.49,0.767256954
10.5,0.767230958
10.51,0.76720503
10.52,0.767179158
10.53,0.767153463
10.54,0.767127633
10.55,0.76710206
10.56,0.767076352
10.57,0.767050821
10.58,0.767025433
10.59,0.767000021
10.6,0.766974673
10.61,0.766949392
10.62,0.766924175
10.63,0.766899011
10.64,0.766873912
10.65,0.766848887
10.66,0.766823906
10.67,0.766799009
10.68,0.766774165
10.69,0.766749375
10.7,0.766724647
10.71,0.766699992
10.72,0.766675291
10.73,0.766650852
10.74,0.766626375
10.75,0.766601951
10.76,0.766577589
10.77,0.766553299
10.78,0.766529061
10.79,0.766504884
10.8,0.766480768
10.81,0.766456704
10.82,0.766432711
10.83,0.766408668
10.84,0.766384777
10.85,0.766360957
10.86,0.766337196
10.87,0.766313486
10.88,0.766289836
10.89,0.766266245
10.9,0.766242705
10.91,0.766219234
10.92,0.766195823
10.93,0.766172451
10.94,0.766149148
10.95,0.766125894
10.96,0.766102709
10.97,0.766079571
10.98,0.766056483
10.99,0.766033364
11,0.766010392
11.01,0.765987478
11.02,0.765964622
11.03,0.765941815
11.04,0.765919075
11.05,0.765896381
11.06,0.765873745
11.07,0.765851156
11.08,0.765828624
11.09,0.765806049
11.1,0.765783731
11.11,0.765761259
11.12,0.765738944
11.13,0.765716683
11.14,0.765694471
11.15,0.765672314
11.16,0.765650211
11.17,0.765628066
11.18,0.765606165
11.19,0.76558412
11.2,0.76556223
11.21,0.765540385
11.22,0.765518595
11.23,0.765496859
11.24,0.765475178
11.25,0.765453442
11.26,0.765431849
11.27,0.765410321
11.28,0.765388838
11.29,0.765367398
11.3,0.765346023
11.31,0.765324689
11.32,0.765303311
11.33,0.765282185
